Location,Age,Sex,Measure,Metric,Pathogen,Pathogen Type,Infectious syndrome,Year,Value,Upper,Lower
Puerto Rico,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Shigella spp.,Bacteria,All infectious syndromes,2019,2.090337487182353,4.703944812419872,0.7286374663726345
Democratic People's Republic of Korea,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Shigella spp.,Bacteria,All infectious syndromes,2019,2.612746780770519,6.598838724903127,0.7875525825224059
Portugal,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Shigella spp.,Bacteria,All infectious syndromes,2019,0.8456380646792648,1.9108700980891815,0.29278472828843166
Paraguay,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Shigella spp.,Bacteria,All infectious syndromes,2019,26.303895341400672,57.760901311644574,10.131577707713257
Palestine,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Shigella spp.,Bacteria,All infectious syndromes,2019,11.975335992304116,27.81213520536112,4.298932752368295
Qatar,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Shigella spp.,Bacteria,All infectious syndromes,2019,5.670501304106588,13.486893692009426,1.9110369557457656
Romania,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Shigella spp.,Bacteria,All infectious syndromes,2019,6.608744296177127,14.50719387090445,2.4791426414187043
Russian Federation,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Shigella spp.,Bacteria,All infectious syndromes,2019,7.718693658973726,16.711797370914475,2.9562331763955703
Rwanda,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Shigella spp.,Bacteria,All infectious syndromes,2019,92.78051251471689,209.96415349361672,30.74322305310298
Saudi Arabia,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Shigella spp.,Bacteria,All infectious syndromes,2019,11.567602720846182,26.744252513365634,3.952748217629792
Senegal,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Shigella spp.,Bacteria,All infectious syndromes,2019,624.4871095640059,1176.8039865027995,274.3647058731727
Singapore,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Shigella spp.,Bacteria,All infectious syndromes,2019,0.2630491303316853,0.6197203921860964,0.08913806570702688
Solomon Islands,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Shigella spp.,Bacteria,All infectious syndromes,2019,228.65568308386392,428.1046991502678,89.4667409899751
Sierra Leone,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Shigella spp.,Bacteria,All infectious syndromes,2019,311.6369609009801,785.9818393926552,72.63309481555376
El Salvador,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Shigella spp.,Bacteria,All infectious syndromes,2019,26.177331283809032,54.879248501260555,9.35126727388384
San Marino,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Shigella spp.,Bacteria,All infectious syndromes,2019,0.7165043234034061,1.8404745886724623,0.21746839495484202
Somalia,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Shigella spp.,Bacteria,All infectious syndromes,2019,504.4899328063978,1115.3683382651593,186.36498217166078
Serbia,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Shigella spp.,Bacteria,All infectious syndromes,2019,5.958537292632676,14.153610643708118,2.0030894588893764
South Sudan,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Shigella spp.,Bacteria,All infectious syndromes,2019,408.2393801319105,843.9925513208057,137.72130453028169
Sao Tome and Principe,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Shigella spp.,Bacteria,All infectious syndromes,2019,44.76031139483338,93.52622550719987,16.14803918261746
Suriname,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Shigella spp.,Bacteria,All infectious syndromes,2019,5.550175199059174,12.536204138758844,1.8424699227696686
Slovakia,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Shigella spp.,Bacteria,All infectious syndromes,2019,7.165465900233696,17.130050032380492,2.2282577091450406
Slovenia,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Shigella spp.,Bacteria,All infectious syndromes,2019,4.780372944584541,10.933073808316108,1.7923136272959688
Sweden,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Shigella spp.,Bacteria,All infectious syndromes,2019,3.196728269319685,6.9892240886007855,1.188798399591631
Eswatini,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Shigella spp.,Bacteria,All infectious syndromes,2019,529.9335708627044,1055.5410294807853,219.5697629930551
Seychelles,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Shigella spp.,Bacteria,All infectious syndromes,2019,6.106651340913289,13.793703600272297,2.2584461410530934
Syrian Arab Republic,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Shigella spp.,Bacteria,All infectious syndromes,2019,11.300035587358977,25.655698942610215,4.20916868798565
Chad,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Shigella spp.,Bacteria,All infectious syndromes,2019,1798.6660959702617,3692.1991283989723,656.4546520424408
Togo,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Shigella spp.,Bacteria,All infectious syndromes,2019,637.6462655181958,1350.2719114720064,197.59075677940075
Thailand,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Shigella spp.,Bacteria,All infectious syndromes,2019,10.071663560218694,23.306441079859187,3.3359395515843375
Tajikistan,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Shigella spp.,Bacteria,All infectious syndromes,2019,76.66935732689602,173.42959855461956,24.938198637413674
Tokelau,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Shigella spp.,Bacteria,All infectious syndromes,2019,38.74365111121453,83.2100520018998,14.575722760957856
Turkmenistan,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Shigella spp.,Bacteria,All infectious syndromes,2019,15.312837510268825,30.51329299935075,5.425690195674787
Timor-Leste,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Shigella spp.,Bacteria,All infectious syndromes,2019,41.218871632054835,93.07846062481381,11.28309306398608
Tonga,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Shigella spp.,Bacteria,All infectious syndromes,2019,21.387673067853807,43.89515548263342,7.7153379717098245
Trinidad and Tobago,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Shigella spp.,Bacteria,All infectious syndromes,2019,1.8155524357411883,4.049488026524235,0.654975310420108
Tunisia,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Shigella spp.,Bacteria,All infectious syndromes,2019,5.398900870038217,14.897870929503059,1.4876713548974443
Turkey,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Shigella spp.,Bacteria,All infectious syndromes,2019,8.25478884996942,18.510225456065935,2.898866364229795
Tuvalu,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Shigella spp.,Bacteria,All infectious syndromes,2019,42.461691798096574,88.24768059787779,16.692589075241425
Taiwan (Province of China),All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Shigella spp.,Bacteria,All infectious syndromes,2019,0.47979737225337094,1.1025598217241088,0.1712625048714667
United Republic of Tanzania,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Shigella spp.,Bacteria,All infectious syndromes,2019,136.60761571424675,276.0990283334457,49.33955836323199
Uganda,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Shigella spp.,Bacteria,All infectious syndromes,2019,135.22848077412394,288.12764771721595,48.09525945509153
Ukraine,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Shigella spp.,Bacteria,All infectious syndromes,2019,5.863304670150823,12.398618475092126,2.16215615769854
Uruguay,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Shigella spp.,Bacteria,All infectious syndromes,2019,3.170235745590323,6.7809133089054345,1.2603645810683968
United States of America,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Shigella spp.,Bacteria,All infectious syndromes,2019,3.716127888866326,8.12735719828378,1.3807626497806527
Uzbekistan,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Shigella spp.,Bacteria,All infectious syndromes,2019,7.886788723643573,16.258844505452252,2.979116845510261
Saint Vincent and the Grenadines,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Shigella spp.,Bacteria,All infectious syndromes,2019,3.234662991269438,7.020592066805097,1.1913679092812217
Venezuela (Bolivarian Republic of),All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Shigella spp.,Bacteria,All infectious syndromes,2019,24.100466125407195,46.935364199334295,9.544647173630443
United States Virgin Islands,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Shigella spp.,Bacteria,All infectious syndromes,2019,1.7196011215065237,4.356839353322907,0.5656435487635323
Viet Nam,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Shigella spp.,Bacteria,All infectious syndromes,2019,3.001712191151547,6.765044948342031,1.0659309715393668
Vanuatu,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Shigella spp.,Bacteria,All infectious syndromes,2019,134.33423098391836,266.7689466606556,50.780806100736996
Samoa,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Shigella spp.,Bacteria,All infectious syndromes,2019,35.86350798674387,80.08144094680819,12.001806792387466
Yemen,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Shigella spp.,Bacteria,All infectious syndromes,2019,156.32089572741495,417.24950389906206,36.556911212661355
South Africa,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Shigella spp.,Bacteria,All infectious syndromes,2019,244.87787425127777,414.2803776004041,127.51823510283111
Zambia,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Shigella spp.,Bacteria,All infectious syndromes,2019,135.88673181881472,296.747232848323,48.291054550655055
Zimbabwe,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Shigella spp.,Bacteria,All infectious syndromes,2019,336.83870869528664,604.223720423201,152.6711190990063
Egypt,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Shigella spp.,Bacteria,All infectious syndromes,2019,35.011362982527395,84.76108037266346,11.349751466613865
Sudan,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Shigella spp.,Bacteria,All infectious syndromes,2019,101.1114159296592,262.4486700642169,27.232244793092296
China,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Shigella spp.,Bacteria,All infectious syndromes,2019,3.046948923268238,6.583802243091395,1.1231168360278747
