Location,Age,Sex,Measure,Metric,Pathogen,Pathogen Type,Infectious syndrome,Year,Value,Upper,Lower
Oman,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Non-typhoidal Salmonella,Bacteria,All infectious syndromes,2019,25.67203317665496,69.67035818645103,8.167717973844853
Pakistan,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Non-typhoidal Salmonella,Bacteria,All infectious syndromes,2019,220.5342003246524,323.2966597256748,143.60661970867758
Panama,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Non-typhoidal Salmonella,Bacteria,All infectious syndromes,2019,45.839884081530954,121.91287824562956,10.536003136708862
Peru,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Non-typhoidal Salmonella,Bacteria,All infectious syndromes,2019,27.362338805832138,56.56443410272209,13.374990170857249
Philippines,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Non-typhoidal Salmonella,Bacteria,All infectious syndromes,2019,111.62121516918708,165.87642628119886,73.8410270171523
Palau,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Non-typhoidal Salmonella,Bacteria,All infectious syndromes,2019,32.35415219542873,59.9153913618149,16.740226564147623
Papua New Guinea,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Non-typhoidal Salmonella,Bacteria,All infectious syndromes,2019,265.7539859887655,412.34644706618195,167.53985429953192
Poland,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Non-typhoidal Salmonella,Bacteria,All infectious syndromes,2019,21.88266499760798,41.72008235869784,9.039177587805053
Puerto Rico,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Non-typhoidal Salmonella,Bacteria,All infectious syndromes,2019,25.174562542912202,80.63666590413837,4.161835011348399
Democratic People's Republic of Korea,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Non-typhoidal Salmonella,Bacteria,All infectious syndromes,2019,58.33486629308174,97.6319080074385,33.67662086179172
Portugal,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Non-typhoidal Salmonella,Bacteria,All infectious syndromes,2019,20.860373567495817,50.06738946873858,5.260149911456402
Paraguay,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Non-typhoidal Salmonella,Bacteria,All infectious syndromes,2019,33.866077631298324,68.07059359390226,16.053656903276202
Palestine,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Non-typhoidal Salmonella,Bacteria,All infectious syndromes,2019,58.227411777677816,118.82222248081504,28.282854553198185
Qatar,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Non-typhoidal Salmonella,Bacteria,All infectious syndromes,2019,17.25237569826282,50.01207288911634,4.068835135677803
Romania,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Non-typhoidal Salmonella,Bacteria,All infectious syndromes,2019,32.09362789526739,74.56175531141533,11.438256102908241
Russian Federation,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Non-typhoidal Salmonella,Bacteria,All infectious syndromes,2019,33.289759092417796,69.62546383463467,13.417595097929008
Rwanda,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Non-typhoidal Salmonella,Bacteria,All infectious syndromes,2019,163.47474685921853,318.68844382506666,80.26608840527386
Saudi Arabia,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Non-typhoidal Salmonella,Bacteria,All infectious syndromes,2019,28.301194294420238,79.41293075917524,7.023292606850618
Senegal,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Non-typhoidal Salmonella,Bacteria,All infectious syndromes,2019,578.5352432631839,1169.4041903123534,251.91500862712365
Singapore,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Non-typhoidal Salmonella,Bacteria,All infectious syndromes,2019,7.452502287974833,22.27815375098942,1.1336680514606166
Solomon Islands,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Non-typhoidal Salmonella,Bacteria,All infectious syndromes,2019,147.7168512907988,226.02466335170345,96.63575368855189
Sierra Leone,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Non-typhoidal Salmonella,Bacteria,All infectious syndromes,2019,1418.1391163070668,2309.280956061413,759.5240788060925
El Salvador,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Non-typhoidal Salmonella,Bacteria,All infectious syndromes,2019,52.867054383028126,146.6955908374087,13.853853637747592
San Marino,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Non-typhoidal Salmonella,Bacteria,All infectious syndromes,2019,16.266205642823913,41.464242947399725,4.784190755724536
Somalia,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Non-typhoidal Salmonella,Bacteria,All infectious syndromes,2019,1077.2930081935704,1697.5321141444674,661.7964172083852
Serbia,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Non-typhoidal Salmonella,Bacteria,All infectious syndromes,2019,38.32265813307857,77.0799187486434,16.2328375333087
South Sudan,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Non-typhoidal Salmonella,Bacteria,All infectious syndromes,2019,867.965409676782,1344.0588011616062,535.7933380984367
Sao Tome and Principe,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Non-typhoidal Salmonella,Bacteria,All infectious syndromes,2019,218.93929089844295,388.8279819737791,111.9945123062471
Suriname,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Non-typhoidal Salmonella,Bacteria,All infectious syndromes,2019,102.63091789156681,173.4078609055326,58.24808672811649
Slovakia,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Non-typhoidal Salmonella,Bacteria,All infectious syndromes,2019,24.927497747949747,68.00608606082358,6.82952565518501
Slovenia,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Non-typhoidal Salmonella,Bacteria,All infectious syndromes,2019,17.302413403102936,46.5452403544953,4.6560466456894645
Sweden,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Non-typhoidal Salmonella,Bacteria,All infectious syndromes,2019,23.8788635908331,69.20449614617615,3.2917093630483096
Eswatini,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Non-typhoidal Salmonella,Bacteria,All infectious syndromes,2019,399.119320623504,863.7768726426686,158.50492862008238
Seychelles,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Non-typhoidal Salmonella,Bacteria,All infectious syndromes,2019,41.314230075423716,66.91145913304057,23.72769441799086
Syrian Arab Republic,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Non-typhoidal Salmonella,Bacteria,All infectious syndromes,2019,53.80478564092714,112.07053696012095,24.2045187410474
Chad,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Non-typhoidal Salmonella,Bacteria,All infectious syndromes,2019,2305.774985259648,4314.273692521523,1212.19125425593
Togo,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Non-typhoidal Salmonella,Bacteria,All infectious syndromes,2019,1107.4452347147758,2021.7107473996614,548.7578465777091
Thailand,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Non-typhoidal Salmonella,Bacteria,All infectious syndromes,2019,42.06823373118577,73.7852235365918,23.69530616875252
Tajikistan,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Non-typhoidal Salmonella,Bacteria,All infectious syndromes,2019,116.64622934221269,220.64148277451142,57.65110766035473
Tokelau,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Non-typhoidal Salmonella,Bacteria,All infectious syndromes,2019,62.04536537931845,99.55041757652421,37.03280242154825
Turkmenistan,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Non-typhoidal Salmonella,Bacteria,All infectious syndromes,2019,32.747791216425995,63.458902069124285,15.01214666176255
Timor-Leste,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Non-typhoidal Salmonella,Bacteria,All infectious syndromes,2019,183.6015602202836,285.57161132333795,111.00647721189762
Tonga,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Non-typhoidal Salmonella,Bacteria,All infectious syndromes,2019,51.384288309931016,78.06363884960793,32.02851187213956
Trinidad and Tobago,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Non-typhoidal Salmonella,Bacteria,All infectious syndromes,2019,33.235688683491745,71.2100042148905,13.317466245395305
Tunisia,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Non-typhoidal Salmonella,Bacteria,All infectious syndromes,2019,63.773261890518675,179.41609646170022,16.090366208221795
Turkey,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Non-typhoidal Salmonella,Bacteria,All infectious syndromes,2019,28.196752065099133,74.92704693525593,9.321642686907357
Tuvalu,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Non-typhoidal Salmonella,Bacteria,All infectious syndromes,2019,90.5790415996548,141.22493648462128,54.07209750351807
Taiwan (Province of China),All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Non-typhoidal Salmonella,Bacteria,All infectious syndromes,2019,17.31508463564203,30.10134012120654,9.342294750979933
United Republic of Tanzania,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Non-typhoidal Salmonella,Bacteria,All infectious syndromes,2019,251.70601368645728,395.97400155930967,150.24239548932
Uganda,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Non-typhoidal Salmonella,Bacteria,All infectious syndromes,2019,273.5515935997576,450.6350384940079,155.51566978505448
Ukraine,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Non-typhoidal Salmonella,Bacteria,All infectious syndromes,2019,78.25769678097339,129.27037498344177,41.37307445386178
Uruguay,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Non-typhoidal Salmonella,Bacteria,All infectious syndromes,2019,11.979331722115981,23.297927760346955,5.750494255074962
United States of America,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Non-typhoidal Salmonella,Bacteria,All infectious syndromes,2019,21.854720499296047,61.51573620942133,2.775747414888123
Uzbekistan,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Non-typhoidal Salmonella,Bacteria,All infectious syndromes,2019,24.765322087322808,52.81145549623321,10.441515144495884
Saint Vincent and the Grenadines,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Non-typhoidal Salmonella,Bacteria,All infectious syndromes,2019,72.65793391650158,129.3593533133711,37.780034878491875
Venezuela (Bolivarian Republic of),All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Non-typhoidal Salmonella,Bacteria,All infectious syndromes,2019,53.31058687665555,120.11814383504195,18.935217974282963
United States Virgin Islands,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Non-typhoidal Salmonella,Bacteria,All infectious syndromes,2019,36.86915690351306,91.00928709548235,13.058252712890893
Viet Nam,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Non-typhoidal Salmonella,Bacteria,All infectious syndromes,2019,39.11805357032994,64.08262035239598,23.624196020546115
Vanuatu,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Non-typhoidal Salmonella,Bacteria,All infectious syndromes,2019,200.08458977786398,292.81527443383385,127.04213751479136
Samoa,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Non-typhoidal Salmonella,Bacteria,All infectious syndromes,2019,67.48329591475313,109.41828164798325,39.77226990367341
Yemen,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Non-typhoidal Salmonella,Bacteria,All infectious syndromes,2019,276.18831881357846,564.1400626211664,132.63049296617805
South Africa,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Non-typhoidal Salmonella,Bacteria,All infectious syndromes,2019,208.9520802642006,420.873943611082,95.10117694094977
Zambia,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Non-typhoidal Salmonella,Bacteria,All infectious syndromes,2019,257.7697153956053,529.0896248978232,124.92603580123605
Zimbabwe,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Non-typhoidal Salmonella,Bacteria,All infectious syndromes,2019,399.44499488679014,747.0353095152046,188.65662444206706
Egypt,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Non-typhoidal Salmonella,Bacteria,All infectious syndromes,2019,70.01023760875674,129.94518380930384,34.27197368285793
Sudan,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Non-typhoidal Salmonella,Bacteria,All infectious syndromes,2019,168.03055690001744,320.0726740659854,86.85465987889101
China,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Non-typhoidal Salmonella,Bacteria,All infectious syndromes,2019,26.89522931432249,67.67552186397472,9.325757756040733
